position,style,point_id,x_m,y_m,weight,x_norm,y_norm,pitch_length_m,pitch_width_m,data_type
LW,Inverted Winger,79,70.428,16.689,0.834,0.67074,0.24543,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,80,81.883,28.07,1.23,0.77984,0.41279,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,81,80.599,20.977,1.132,0.76761,0.30849,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,82,83.141,33.146,1.135,0.79182,0.48744,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,83,77.874,25.59,0.712,0.74166,0.37632,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,84,66.032,19.199,1.219,0.62888,0.28234,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,85,74.538,12.223,0.528,0.70989,0.17975,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,86,87.34,30.832,1.065,0.83181,0.45341,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,87,84.684,42.388,0.445,0.80651,0.62335,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,88,62.853,32.21,1.073,0.5986,0.47368,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,89,75.389,38.521,0.37,0.71799,0.56649,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,90,66.397,0.5,0.436,0.63235,0.00735,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,91,73.699,33.949,1.244,0.7019,0.49925,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,92,70.502,18.604,1.204,0.67145,0.27359,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,93,68.527,25.771,1.026,0.65264,0.37899,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,94,88.005,53.066,0.15,0.83814,0.78038,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,95,65.165,48.547,0.15,0.62062,0.71393,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,96,73.655,22.945,1.141,0.70148,0.33743,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,97,74.997,18.249,0.979,0.71426,0.26837,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,98,69.188,10.84,0.858,0.65893,0.15941,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,99,73.171,21.611,1.205,0.69687,0.31781,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,100,75.623,19.18,1.129,0.72022,0.28206,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,101,76.056,29.372,1.215,0.72434,0.43194,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,102,94.599,29.449,1.062,0.90094,0.43307,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,103,64.131,43.227,0.15,0.61077,0.63569,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,104,73.594,13.634,0.98,0.7009,0.2005,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,105,68.454,14.289,1.064,0.65194,0.21013,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,106,87.991,18.901,0.652,0.83801,0.27796,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,107,68.687,25.414,1.029,0.65416,0.37374,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,108,89.016,27.661,1.2,0.84777,0.40678,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,109,87.05,25.19,1.109,0.82905,0.37044,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,110,66.996,27.208,1.056,0.63806,0.40012,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,111,84.083,28.164,1.194,0.80079,0.41418,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,112,75.176,29.372,1.203,0.71596,0.43194,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,113,83.825,14.826,0.675,0.79833,0.21803,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,114,86.393,34.485,1.19,0.82279,0.50713,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,115,78.84,10.427,0.392,0.75086,0.15334,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,116,36.154,2.36,0.15,0.34432,0.03471,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,117,101.768,40.461,0.15,0.96922,0.59501,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,118,60.953,25.654,0.788,0.5805,0.37726,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,119,96.982,37.216,0.763,0.92364,0.54729,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,120,68.152,0.5,0.363,0.64907,0.00735,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,121,78.15,38.841,0.81,0.74429,0.57119,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,122,82.977,22.309,1.15,0.79026,0.32807,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,123,91.372,30.117,0.452,0.87021,0.4429,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,124,79.287,26.67,1.249,0.75511,0.39221,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,125,78.715,27.098,1.25,0.74967,0.3985,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,126,70.694,29.806,1.192,0.67328,0.43832,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,127,59.914,26.739,0.793,0.57061,0.39322,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,128,90.177,39.064,0.965,0.85883,0.57447,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,129,87.488,27.33,1.194,0.83322,0.40191,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,130,82.77,21.51,0.889,0.78829,0.31632,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,131,75.096,34.711,0.662,0.7152,0.51046,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,132,75.978,25.523,1.225,0.7236,0.37534,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,133,82.382,47.075,0.15,0.78459,0.69228,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,134,69.781,45.176,0.85,0.66458,0.66435,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,135,80.742,10.447,0.388,0.76897,0.15363,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,136,60.343,16.676,1.065,0.5747,0.24524,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,137,61.482,23.869,0.606,0.58554,0.35101,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,138,86.88,27.852,1.204,0.82743,0.40959,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,139,89.585,39.69,0.932,0.85319,0.58368,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,140,64.723,24.824,0.828,0.61641,0.36506,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,141,69.715,28.255,1.073,0.66395,0.41551,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,142,57.411,27.812,0.959,0.54677,0.409,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,143,84.209,28.42,1.164,0.80199,0.41794,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,144,92.852,41.834,0.189,0.8843,0.61521,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,145,71.354,25.366,1.196,0.67956,0.37303,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,146,90.2,27.937,1.192,0.85905,0.41084,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,147,90.249,36.035,0.742,0.85951,0.52993,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,148,57.792,9.852,0.617,0.5504,0.14488,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,149,68.919,35.716,1.222,0.65637,0.52524,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,150,51.61,16.245,1.149,0.49152,0.2389,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,151,87.81,22.507,0.337,0.83629,0.33099,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,152,90.701,28.615,0.968,0.86382,0.42081,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,153,82.192,30.862,1.112,0.78278,0.45385,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,154,79.506,29.754,1.226,0.7572,0.43756,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,155,85.618,35.368,1.149,0.81541,0.52012,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,156,64.18,11.226,0.863,0.61124,0.16509,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,157,93.269,20.887,0.719,0.88828,0.30716,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,158,80.169,41.829,0.521,0.76351,0.61513,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,159,60.216,32.098,0.961,0.57349,0.47203,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,160,80.517,36.263,0.908,0.76683,0.53328,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,161,57.202,20.155,1.047,0.54478,0.2964,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,162,67.032,31.867,0.889,0.6384,0.46863,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,163,64.922,19.005,1.206,0.6183,0.27949,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,164,87.171,46.509,0.265,0.8302,0.68396,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,165,72.382,43.802,0.949,0.68935,0.64415,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,166,67.227,7.596,0.15,0.64026,0.11171,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,167,77.49,23.182,1.2,0.738,0.34091,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,168,58.624,26.099,0.417,0.55832,0.38381,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,169,69.95,15.908,0.702,0.66619,0.23394,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,170,69.889,21.516,1.243,0.66561,0.31641,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,171,89.123,30.443,1.244,0.84879,0.44769,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,172,81.28,20.543,0.619,0.7741,0.3021,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,173,92.478,29.864,0.861,0.88074,0.43918,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,174,72.377,14.934,1.062,0.6893,0.21962,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,175,79.132,32.405,0.921,0.75364,0.47654,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,176,94.335,26.563,1.006,0.89843,0.39063,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,177,77.33,27.378,0.732,0.73648,0.40262,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,178,87.044,25.223,1.11,0.82899,0.37093,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,179,84.73,22.176,1.112,0.80695,0.32612,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,180,87.226,49.664,0.15,0.83072,0.73035,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,181,76.723,27.085,1.043,0.7307,0.39831,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,182,79.141,18.362,0.278,0.75372,0.27003,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,183,60.135,31.47,0.867,0.57271,0.46279,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,184,83.252,30.601,1.157,0.79288,0.45001,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,185,74.462,27.118,1.099,0.70916,0.39879,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,186,85.666,30.633,1.227,0.81587,0.45049,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,187,64.519,16.738,1.08,0.61447,0.24615,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,188,82.167,25.169,1.219,0.78254,0.37013,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,189,81.996,18.647,0.891,0.78091,0.27422,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,190,67.247,13.618,1.038,0.64045,0.20026,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,191,65.796,37.558,0.553,0.62663,0.55232,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,192,74.389,15.259,0.777,0.70847,0.2244,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,193,61.162,38.314,0.957,0.5825,0.56344,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,194,83.129,27.991,1.213,0.7917,0.41163,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,195,64.438,20.622,0.699,0.6137,0.30326,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,196,51.822,19.209,0.793,0.49354,0.28249,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,197,85.305,40.757,0.832,0.81243,0.59937,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,198,66.684,20.573,0.828,0.63509,0.30254,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,199,54.233,23.634,0.928,0.5165,0.34756,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,200,86.463,25.078,1.127,0.82346,0.36879,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,201,85.771,22.386,1.092,0.81687,0.32921,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,202,39.984,26.739,0.15,0.3808,0.39322,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,203,69.028,31.088,0.999,0.65741,0.45718,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,204,78.193,26.778,1.007,0.7447,0.39379,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,205,97.515,10.471,0.15,0.92871,0.15399,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,206,79.14,16.247,0.941,0.75371,0.23893,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,207,65.832,10.38,0.82,0.62697,0.15265,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,208,83.263,24.271,0.974,0.79298,0.35693,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,209,88.71,27.582,1.06,0.84486,0.40562,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,210,73.407,33.548,1.245,0.69911,0.49335,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,211,73.635,25.961,1.189,0.70129,0.38178,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,212,95.885,37.233,0.838,0.91319,0.54754,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,213,59.335,24.04,0.449,0.5651,0.35353,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,214,79.766,32.512,0.964,0.75968,0.47812,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,215,73.468,14.157,1.008,0.6997,0.20819,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,216,94.236,36.866,0.482,0.89749,0.54215,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,217,55.703,19.382,1.08,0.5305,0.28503,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,218,40.782,8.13,0.627,0.3884,0.11956,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,219,93.263,15.386,0.422,0.88822,0.22626,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,220,94.055,24.333,0.774,0.89576,0.35784,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,221,80.306,28.962,0.991,0.76482,0.42591,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,222,63.364,17.42,1.089,0.60347,0.25618,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,223,84.737,48.72,0.15,0.80702,0.71647,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,224,58.233,31.718,0.318,0.5546,0.46644,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,225,43.563,12.431,0.15,0.41489,0.18281,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,226,70.303,24.622,0.345,0.66955,0.36209,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,227,97.336,20.922,0.462,0.92701,0.30768,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,228,81.807,16.874,0.853,0.77911,0.24815,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,229,74.044,33.435,1.241,0.70518,0.49169,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,230,83.646,39.212,0.741,0.79663,0.57665,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,231,74.111,33.773,1.241,0.70582,0.49666,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,232,84.995,40.792,0.822,0.80948,0.59988,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,233,78.469,34.539,0.828,0.74732,0.50793,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,234,57.157,26.027,1.005,0.54435,0.38275,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,235,104.5,28.635,0.15,0.99524,0.4211,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,236,57.715,23.152,1.071,0.54967,0.34047,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,237,91.888,22.088,0.864,0.87512,0.32482,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,238,71.981,19.266,1.2,0.68553,0.28332,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,239,76.316,22.817,0.15,0.72682,0.33554,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,240,60.817,35.396,0.994,0.57921,0.52053,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,241,33.882,9.639,0.15,0.32269,0.14175,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,242,61.006,17.769,1.113,0.58101,0.26131,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,243,74.888,26.719,1.216,0.71322,0.39293,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,244,90.673,17.092,0.431,0.86355,0.25135,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,245,89.319,31.918,1.239,0.85066,0.46938,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,246,57.522,27.741,0.966,0.54783,0.40796,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,247,71.829,48.439,0.598,0.68409,0.71234,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,248,67.111,18.241,1.205,0.63915,0.26825,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,249,96.833,25.537,0.81,0.92222,0.37554,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,250,65.958,7.688,0.15,0.62817,0.11306,105,68,synthetic_role_based_positional_model
LW,Inverted Winger,251,67.358,28.248,1.104,0.6415,0.41541,105,68,synthetic_role_based_positional_model
